회사명,거래소코드,회계년도,자산(*)(요약)(IFRS)(백만원),유동부채(*)(요약)(IFRS)(백만원),유동자산(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS)(백만원),자본(*)(요약)(IFRS)(백만원),재고자산(요약)(IFRS)(백만원),당기순이익(총포괄손익)(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매입채무(IFRS)(천원),금융원가(요약)(IFRS)(백만원)
(주)까스텔바작,308100,2022/09,129447,44167,58970,60793,68654,25904,-4236,46587,26980,23897,6580012,1803
(주)꿈비,407400,2022/09,15802,4556,8924,7761,8041,3626,1283,20488,5687,13294,1081176,170
(주)나노,187790,2014/09,,,,,,,,,,,,
(주)나노,187790,2015/09,84264,25442,37210,46331,37933,14353,-5348,10952,3005,10794,0,1998
(주)나노,187790,2016/09,68139,23608,25445,41420,26719,12229,-8043,14445,4126,14910,926729,3867
(주)나노,187790,2017/09,59327,15218,20561,19882,39445,5735,-353,23016,2962,19733,2185973,1084
(주)나노,187790,2018/09,77307,23905,29499,27046,50260,9514,769,24943,2832,20860,2933346,1076
(주)나노,187790,2019/09,71683,22671,25923,24228,47455,12660,-156,23615,2940,20540,2303430,1017
(주)나노,187790,2020/09,74697,27496,30629,29867,44830,14153,-3164,21330,3305,18308,4326235,894
(주)나노,187790,2021/09,63128,29388,33808,30649,32479,12693,-13063,21170,3419,16158,933293,895
(주)나노,187790,2022/09,63112,32258,35126,33134,29978,11737,383,38760,4280,34008,6048213,1487
(주)나노브릭,286750,2019/09,24269,4671,11168,9944,14325,2005,-588,3846,2536,2691,47442,392
(주)나노브릭,286750,2020/09,21674,6498,8542,7725,13948,2290,-272,6779,2632,4319,314143,136
(주)나노브릭,286750,2021/09,32084,16875,21252,18049,14035,2717,-1175,5114,3348,2860,75652,100
(주)나노브릭,286750,2022/09,30460,18845,17962,20192,10268,2403,-2400,5827,4002,3991,777614,3191
(주)나노신소재,121600,2011/09,73267,12214,47659,17904,55363,24939,1658,26725,9588,15656,1210983,1037
(주)나노신소재,121600,2012/09,69604,6361,42889,11579,58026,27292,-161,19394,6019,12639,213834,402
(주)나노신소재,121600,2013/09,69211,8562,43665,11669,57543,27282,846,20470,6994,12522,224537,636
(주)나노신소재,121600,2014/09,70035,5909,46333,10315,59720,30984,1789,19270,6407,10761,561880,307
(주)나노신소재,121600,2015/09,78389,8139,55315,10855,67534,29298,7020,32453,7825,17673,374078,432
(주)나노신소재,121600,2016/09,82687,4379,60473,7278,75410,29806,3025,27722,8434,15064,1054381,770
(주)나노신소재,121600,2017/09,86775,3742,63724,6265,80510,30370,5320,31251,9217,16365,233595,591
(주)나노신소재,121600,2018/09,95846,5760,67606,8203,87643,36947,6161,37589,9750,21265,506327,303
(주)나노신소재,121600,2019/09,102542,6732,75799,9796,92746,38913,4804,37175,10664,22590,486913,140
(주)나노신소재,121600,2020/09,105129,8011,66418,13660,91469,32522,1077,34118,10440,22403,516338,878
(주)나노신소재,121600,2021/09,119020,13564,79607,20414,98607,30073,6530,45562,11374,29754,771893,385
(주)나노신소재,121600,2022/09,216603,12790,165889,15475,201128,34284,20553,60137,12698,34411,675501,1316
(주)나노엔텍,039860,2011/09,54664,4875,36778,18744,35921,4186,-5154,8862,4649,8434,826832,649
(주)나노엔텍,039860,2012/09,46818,5502,26814,20889,25928,5168,-3351,8996,3764,8240,630391,784
(주)나노엔텍,039860,2013/09,44997,5088,24475,21561,23436,5056,-1007,12246,3089,9649,1455294,805
(주)나노엔텍,039860,2014/09,45125,4044,22174,6439,38685,4771,-1031,12250,3702,9459,1258482,295
(주)나노엔텍,039860,2015/09,59739,2237,27949,8139,51599,4484,-1732,12326,4678,9974,754425,77
(주)나노엔텍,039860,2016/09,49966,7200,18227,13519,36447,6529,-7069,14251,7840,11719,1271625,122
(주)나노엔텍,039860,2017/09,47121,6848,25021,18304,28817,5195,1126,15734,4617,9236,1144619,368
(주)나노엔텍,039860,2018/09,44538,7175,24635,9709,34830,5435,2668,18087,4967,10823,845486,147
(주)나노엔텍,039860,2019/09,48726,3964,28944,5991,42736,5521,4022,17797,5270,9984,758471,17
(주)나노엔텍,039860,2020/09,54035,3157,34149,5981,48054,8236,1490,17045,5766,9900,751125,2
(주)나노엔텍,039860,2021/09,61273,3317,38974,6100,55173,8578,6009,24225,7813,13064,0,2
(주)나노엔텍,039860,2022/09,70999,5152,47325,8044,62955,8916,6315,25723,7622,14276,0,3
(주)나래나노텍,137080,2021/09,126863,61565,37823,67027,59836,11031,14712,104428,7957,77573,6240830,1133
(주)나래나노텍,137080,2022/09,185100,70189,74764,76537,108563,14243,3151,60327,7321,53814,6975244,1004
(주)나무가,190510,2016/09,126860,48511,100267,51760,75100,735,-3314,153793,9217,144655,30132720,724
(주)나무가,190510,2017/09,116475,49583,77599,51705,64770,9554,-6599,122664,9651,119640,40439355,1370
(주)나무가,190510,2018/09,65732,34087,43856,35740,29992,61,1875,150179,8207,142668,28691418,1047
(주)나무가,190510,2019/09,134356,96421,98639,98365,35991,172,-2513,193725,10751,180306,56382965,8137
(주)나무가,190510,2020/09,212620,149658,176623,156750,55870,382,3979,296322,12033,281858,103464896,3859
(주)나무가,190510,2021/09,163737,97028,126561,104017,59721,457,8528,256513,10966,243315,65416914,2721
(주)나무가,190510,2022/09,183478,75800,137288,76661,106817,297,30105,249669,10603,225073,49129887,2058
(주)나스미디어,089600,2013/09,96059,40502,89260,41504,54555,0,3965,17959,13697,0,37279582,22
(주)나스미디어,089600,2014/09,102545,41021,95239,42227,60318,0,5556,21278,15231,0,37421959,26
(주)나스미디어,089600,2015/09,125509,56982,107128,58572,66937,0,6780,32424,24595,0,49979358,52
(주)나스미디어,089600,2016/09,142637,66552,116819,68308,74329,0,7795,43345,33533,0,60115178,138
(주)나스미디어,089600,2017/09,212092,98023,145410,103280,108812,0,14046,62747,44762,0,85656582,163
(주)나스미디어,089600,2018/09,231634,106417,163753,110102,121532,0,11790,53153,38652,0,99217857,91
(주)나스미디어,089600,2019/09,265033,123278,188885,132414,132620,3,12378,56151,40674,0,107980314,386
(주)나스미디어,089600,2020/09,296708,149908,236396,155137,141571,0,14634,57816,40744,0,132086884,457
(주)나스미디어,089600,2021/09,324858,157656,258360,165333,159525,62,17296,62378,41183,0,136950728,296
(주)나스미디어,089600,2022/09,358856,169023,280006,182614,176242,150,18235,78789,54900,1215,137121556,619
(주)나이벡,138610,2011/09,18621,2823,7895,7747,10874,1223,-1272,1841,1454,1321,91105,414
(주)나이벡,138610,2012/09,16609,3092,4616,7082,9527,775,-783,2916,1408,2104,113227,221
(주)나이벡,138610,2013/09,18546,3707,5558,11012,7534,949,-1929,1305,1597,1493,121769,378
(주)나이벡,138610,2014/09,14608,7968,2119,10624,3984,1198,-2743,3919,3291,3062,250851,423
(주)나이벡,138610,2015/09,20037,2959,8614,8448,11588,1291,-1439,3048,1853,2152,79716,361
(주)나이벡,138610,2016/09,23579,5186,9210,13561,10019,1906,-1836,3463,2204,2658,142095,530
(주)나이벡,138610,2017/09,23023,9383,6531,13499,9524,2556,-492,4879,1774,3084,0,464
(주)나이벡,138610,2018/09,23900,3880,7015,11395,12504,2838,-2480,3661,2439,3206,110316,561
(주)나이벡,138610,2019/09,36556,4336,18729,8202,28354,3233,-1924,6256,3633,4220,173946,752
(주)나이벡,138610,2020/09,36378,5493,15087,10335,26043,4793,-1511,3744,2804,2564,110724,131
(주)나이벡,138610,2021/09,53399,5692,32445,22493,30906,3647,-2292,10069,6476,5079,144705,1367
(주)나이벡,138610,2022/09,62338,24850,36190,30083,32255,4536,2770,16521,7680,6444,182350,1637
(주)나이스디앤비,130580,2012/09,24264,3478,21024,4189,20074,0,2387,14608,12010,0,0,0
(주)나이스디앤비,130580,2013/09,26695,3278,23025,4495,22200,0,2588,15093,12216,0,0,0
(주)나이스디앤비,130580,2014/09,30365,4136,27969,5149,25217,0,3304,16810,13050,0,0,0
(주)나이스디앤비,130580,2015/09,34108,4763,26171,6016,28091,0,3780,18780,14329,0,0,0
(주)나이스디앤비,130580,2016/09,36977,4658,26039,5822,31155,0,3876,19152,14683,0,0,0
(주)나이스디앤비,130580,2017/09,42946,6122,22410,6714,36232,0,5293,25295,18866,0,0,0
(주)나이스디앤비,130580,2018/09,51166,8751,30257,9467,41699,0,7565,33840,24957,0,0,12
(주)나이스디앤비,130580,2019/09,58637,10486,36450,11677,46960,0,8315,39912,30365,0,0,11
(주)나이스디앤비,130580,2020/09,69357,14198,43010,15734,53623,0,9480,47979,36967,0,0,75
(주)나이스디앤비,130580,2021/09,76356,13713,50254,15157,61199,0,9838,50063,38342,0,0,8
(주)나이스디앤비,130580,2022/09,82840,12977,47987,14744,68096,0,8640,48893,39261,0,0,14
(주)나인테크,267320,2017/09,,,,,,,,,,,,
(주)나인테크,267320,2018/09,,,,,,,,,,,,
(주)나인테크,267320,2019/09,,,,,,,,,,,,
(주)나인테크,267320,2020/09,64209,23453,38261,41190,23019,9072,-472,52306,3335,45685,9304509,1289
(주)나인테크,267320,2021/09,76675,39130,46751,52528,24146,6219,-4261,55088,4565,55868,5458694,1224
(주)나인테크,267320,2022/09,115250,64070,67032,89935,25314,31628,-710,54488,4018,48782,16364089,5003
(주)내츄럴엔도텍,168330,2014/09,89876,20865,53889,22064,67811,10957,16931,96085,44144,30321,14533515,5
(주)내츄럴엔도텍,168330,2015/09,75566,20625,20251,23060,52506,4749,-13473,44037,39875,13366,10538083,14
(주)내츄럴엔도텍,168330,2016/09,54873,6801,18109,11744,43129,6000,-6498,4634,6272,2968,889829,736
(주)내츄럴엔도텍,168330,2017/09,79914,10954,43032,35217,44697,8149,-6107,7223,6875,4521,2664403,2156
(주)내츄럴엔도텍,168330,2018/09,70170,22374,30301,23586,46584,9874,-4184,6915,6058,3843,780594,1603
(주)내츄럴엔도텍,168330,2019/09,52131,1666,18823,26655,25476,3690,-8785,5649,4673,5381,441271,2851
(주)내츄럴엔도텍,168330,2020/09,50223,27726,20433,31339,18884,3818,-858,8745,4242,3558,316749,1995
(주)내츄럴엔도텍,168330,2021/09,50366,4186,21601,4609,45757,4938,-424,12082,7157,5294,557681,1028
(주)내츄럴엔도텍,168330,2022/09,41679,1881,11528,2468,39211,4071,-5761,7393,6531,6833,636086,73
(주)네오리진,094860,2011/09,37306,13431,15391,13882,23423,4752,594,17054,3729,12603,727778,750
(주)네오리진,094860,2012/09,35008,12515,11887,13143,21864,5173,-2746,11745,3842,9017,0,2681
(주)네오리진,094860,2013/09,43574,14752,16717,16132,27441,6389,-6622,17388,9348,12617,0,1339
(주)네오리진,094860,2014/09,37336,11293,16228,12342,24994,5315,-5114,18694,9049,13616,0,805
(주)네오리진,094860,2015/09,15710,3126,5710,4208,11502,1225,-1935,8972,5635,5527,732291,277
(주)네오리진,094860,2016/09,14912,2555,5731,3734,11178,521,207,7205,3352,3632,546105,72
(주)네오리진,094860,2017/09,18234,2684,7939,3755,14479,912,103,6660,3614,2934,863662,53
(주)네오리진,094860,2018/09,17103,2069,6230,2892,14211,1391,-1096,5982,3537,3312,849383,55
(주)네오리진,094860,2019/09,17107,1595,8262,2664,14442,626,249,6937,3316,3376,591727,39
(주)네오리진,094860,2020/09,11991,1345,6419,2061,9930,716,-1058,7041,4094,4085,455433,40
(주)네오리진,094860,2021/09,29242,9141,15163,10099,19144,1130,-2022,14504,5856,10619,1630228,216
(주)네오리진,094860,2022/09,52422,9636,29764,10377,42045,1275,-529,19651,5978,14121,2553532,582
(주)네오셈,253590,2018/09,,,,,,,,,,,,
(주)네오셈,253590,2019/09,63061,13660,41880,26438,36623,7951,-1770,13081,10442,5875,2175380,376
(주)네오셈,253590,2020/09,62210,13346,40675,20274,41935,6077,6478,36000,14077,14227,2383626,1217
(주)네오셈,253590,2021/09,80652,12823,55915,39258,41394,8159,-86,15858,9055,8073,4673411,732
(주)네오셈,253590,2022/09,131568,74857,105992,79419,52149,49501,6849,41013,13772,24523,48665392,1891
(주)네오오토,212560,2016/09,127124,28031,31103,60569,66555,6658,5213,108154,4678,95751,9088634,1306
(주)네오오토,212560,2017/09,142447,38559,42203,68959,73488,8898,5245,101401,5360,92403,14893710,1063
(주)네오오토,212560,2018/09,138851,34516,39455,65046,73805,10103,1945,82254,5397,75402,12626830,888
(주)네오오토,212560,2019/09,140699,30176,37152,62219,78479,8251,1682,87041,6133,80292,12244908,865
(주)네오오토,212560,2020/09,146133,47783,51505,64508,81625,8904,2667,83383,5585,76318,13706261,687
(주)네오오토,212560,2021/09,135560,29247,42946,47864,87695,10472,5394,104450,6136,94347,11957596,608
(주)네오오토,212560,2022/09,146841,33244,55545,50253,96587,10613,8119,117590,6161,103404,16649391,500
(주)네오위즈,095660,2011/09,487782,165931,113995,243942,243840,0,51609,441530,63549,275241,53898412,7544
(주)네오위즈,095660,2012/09,684270,206952,234575,332585,351686,0,79906,464535,68047,289418,65567897,7807
(주)네오위즈,095660,2013/09,653772,235468,235440,299699,354073,0,47497,322813,53842,180402,65645656,16911
(주)네오위즈,095660,2014/09,531005,75644,118498,148793,382212,0,21142,110147,31658,45777,6469596,6673
(주)네오위즈,095660,2015/09,482343,94627,177977,98692,383651,0,20997,96051,33806,35263,0,3575
(주)네오위즈,095660,2016/09,400716,26117,151006,29772,370944,0,19388,96289,35014,39060,0,2649
(주)네오위즈,095660,2017/09,388156,25274,142197,27349,360807,0,4866,77770,33822,38288,0,1088
(주)네오위즈,095660,2018/09,383128,31753,168128,35731,347397,0,16353,111202,45541,58283,0,602
(주)네오위즈,095660,2019/09,369693,32561,84694,38957,330736,4,12628,142339,63105,69666,0,949
(주)네오위즈,095660,2020/09,400057,38222,116836,45175,354883,11,27894,168399,135251,0,0,2432
(주)네오위즈,095660,2021/09,472954,39788,169929,57716,415239,11,31453,160628,144234,0,0,505
(주)네오위즈,095660,2022/09,545977,47863,151452,60503,485474,20,43942,163988,143255,0,0,7286
(주)네오위즈홀딩스,042420,2011/09,322774,5783,78186,74521,248253,52,30679,9733,7392,0,511788,5032
(주)네오위즈홀딩스,042420,2012/09,280818,30075,52785,30361,250457,91,7730,16318,7171,0,754893,436
(주)네오위즈홀딩스,042420,2013/09,262155,106,17323,397,261758,83,-4020,3314,3132,0,0,14590
(주)네오위즈홀딩스,042420,2014/09,266781,69,22635,348,266432,70,4123,1411,686,0,0,3
(주)네오위즈홀딩스,042420,2015/09,367238,13355,152758,18360,348878,66,62548,504,1241,0,0,4225
(주)네오위즈홀딩스,042420,2016/09,349709,1731,141042,4848,344861,56,7043,410,636,0,0,21
(주)네오위즈홀딩스,042420,2017/09,329546,117,127899,2738,326808,54,2437,399,611,0,0,94
(주)네오위즈홀딩스,042420,2018/09,313113,2218,128765,2548,310565,44,1998,490,840,0,0,3053
(주)네오위즈홀딩스,042420,2019/09,305152,318,108682,1525,303627,48,4988,607,1330,0,0,2231
(주)네오위즈홀딩스,042420,2020/09,294342,745,96631,1554,292788,46,-677,737,1370,0,0,6138
(주)네오위즈홀딩스,042420,2021/09,296751,1070,104892,1866,294885,48,4901,589,1305,0,0,625
(주)네오위즈홀딩스,042420,2022/09,286511,1356,83123,1788,284723,49,4648,578,1418,0,0,4524
(주)네오이뮨텍,950220,2020/09,109593,6113,94056,8055,101537,0,-18897,0,20181,0,0,146
(주)네오이뮨텍,950220,2021/09,198884,17140,174582,20510,178374,0,-36200,0,34573,0,0,269
(주)네오이뮨텍,950220,2022/09,182683,33516,145260,35320,147363,0,-60323,0,46599,0,0,7335
(주)네오크레마,311390,2019/09,44963,949,22143,7517,37445,6107,775,13073,2528,10056,267915,153
(주)네오크레마,311390,2020/09,48937,1546,21874,8180,40757,6454,2330,16901,2365,11949,615324,112
(주)네오크레마,311390,2021/09,50878,5607,24391,8259,42620,7296,1849,16875,3241,12046,675138,97
(주)네오크레마,311390,2022/09,77043,4616,44238,24670,52373,5881,1407,17645,3108,13749,660850,98
(주)네오티스,085910,2011/09,61837,5105,25189,6441,55397,3811,2265,20410,2423,15455,2157512,69
(주)네오티스,085910,2012/09,70793,9011,24280,10720,60073,4431,3866,25707,3283,20072,3238686,84
(주)네오티스,085910,2013/09,80922,8984,36087,20348,60574,4308,1865,26823,3465,20987,2859948,113
(주)네오티스,085910,2014/09,75518,12599,24849,14300,61218,3932,1867,27466,3433,21657,2931638,418
(주)네오티스,085910,2015/09,83841,16526,25750,20837,63003,3843,967,25713,3545,21320,2333234,301
(주)네오티스,085910,2016/09,81492,16825,31755,21402,60090,4109,1385,29187,3586,23538,2843198,316
(주)네오티스,085910,2017/09,78789,25840,29112,31677,47112,3953,-5317,31967,4048,26469,3538029,5875
(주)네오티스,085910,2018/09,82674,28396,35753,38087,44587,4502,1514,33276,3901,27507,4256476,452
(주)네오티스,085910,2019/09,82964,29148,33580,38783,44181,4595,1408,30206,3778,25104,3000883,503
(주)네오티스,085910,2020/09,95124,42133,48617,52339,42785,4802,1089,27034,3409,21882,0,861
(주)네오티스,085910,2021/09,109040,46245,41498,58085,50954,6694,2772,32195,4240,24762,3183160,798
(주)네오티스,085910,2022/09,113123,53039,45333,54397,58726,7864,5910,38041,4656,28923,3929320,862
(주)네오팜,092730,2011/09,32694,1382,11812,2262,30432,1377,1372,12165,7449,3370,368532,152
(주)네오팜,092730,2012/09,33422,2647,14047,3465,29957,2211,598,12902,9566,3246,447725,45
(주)네오팜,092730,2013/09,33389,1651,16282,3549,29840,2526,1425,13478,9293,3645,349188,23
(주)네오팜,092730,2014/09,33924,2285,18568,3216,30708,2974,2085,16712,9280,4761,594010,19
(주)네오팜,092730,2015/09,38420,3981,19689,5241,33179,3775,4032,23056,12267,6119,1133170,6
(주)네오팜,092730,2016/09,42020,3801,28045,4582,37438,3079,6620,30107,14329,7788,859393,102
(주)네오팜,092730,2017/09,51919,5986,38409,6296,45622,4331,9084,37536,17343,9505,2044071,195
(주)네오팜,092730,2018/09,65510,8512,49873,9160,56350,5548,11215,47284,20782,12659,2056722,12
(주)네오팜,092730,2019/09,113195,11079,95962,11553,101642,6786,13748,60600,25683,17242,2990877,32
(주)네오팜,092730,2020/09,127128,9075,107240,13482,113645,7388,13493,58638,26197,16515,2801573,76
(주)네오팜,092730,2021/09,141583,15218,119274,15889,125694,7979,13361,63524,28237,18638,3550148,43
(주)네오팜,092730,2022/09,148083,10547,123341,10547,137536,9775,13826,61995,27077,19164,3369232,45
